origin,destination,distance
100120904266,OX144ET,69.79
100120904283,OX142NE,35.13
100120904312,OX142NJ,33.63
100120904380,OX144HU,77.26
100120904391,OX142QP,31.03
100120904494,OX141NY,24.65
100120904575,OX144ES,33.25
100120904593,OX144RS,60.69
100120904601,OX136RS,48.39
100120904604,OX136RS,0
100120904608,OX136RZ,33.97
100120904675,OX144AT,73.03
100120904702,OX144BD,83.96
100120904749,OX144JQ,17.47
100120904807,OX141ND,35.14
100120904816,OX141ND,47.82
100120904830,OX143UX,44.79
100120904896,OX145LP,13.04
100120904973,OX136DD,39.13
100120904998,OX136BX,40.61
100120905057,OX136PW,11.67
100120905140,OX141TA,44.4
100120905141,OX141TA,37.35
100120905256,OX143GH,37.13
100120905304,OX143GB,0
100120905323,OX143GB,50.03
100120905332,OX143GB,27.03
100120905336,OX143GB,27.03
100120905602,OX143XJ,18.25
100120905610,OX143XJ,31.03
100120905678,OX141TH,40.28
100120905712,OX141XN,39.04
100120905722,OX141XG,44.29
100120905830,OX136BZ,50.5
100120905837,OX141NZ,44.74
100120905850,OX141PB,11.41
100120905869,OX141QB,49.06
100120905946,OX135DD,32.03
100120905949,OX135DD,41.12
100120905963,OX141BN,26.7
100120906037,OX141BJ,40.08
100120906086,OX136DZ,59.43
100120906154,OX135DG,55.34
100120906174,OX135DH,55.49
100120906426,OX142RT,44.61
100120906446,OX142RT,35.86
100120906560,OX136BL,46.93
100120906585,OX136BL,98.72
100120906622,OX145PQ,36.14
100120906626,OX145PQ,51.87
100120906661,OX141BL,85.58
100120906794,OX145QW,44.43
100120906819,OX142QG,33.13
100120906891,OX142DE,69.23
100120906956,OX144PG,60.95
100120907194,OX142PE,41.01
100120907287,OX145DX,47.56
100120907340,OX145PS,61.09
100120907363,OX136HS,32.4
100120907473,OX145PZ,26.03
100120907479,OX145PZ,39.84
100120907502,OX145XA,0
100120907591,OX144BP,2.24
100120907644,OX144BT,44.29
100120907649,OX144BT,42.2
100120907682,OX143XS,28.08
100120907683,OX143XS,28.17
100120907788,OX145RE,10.05
100120907889,OX135LA,20.82
100120907997,OX142HJ,87.83
100120908009,OX142HL,49.26
100120908081,OX142RN,32.4
100120908085,OX142RN,39.13
100120908086,OX142RN,33.95
100120908128,OX142RP,15.82
100120908138,OX142RP,37.23
100120908214,OX145RY,16.13
100120908256,OX136NQ,41.2
100120908268,OX136AY,34.71
100120908321,OX141NS,23.51
100120908349,OX142EL,25.5
100120908365,OX141QL,0.4
100120908366,OX141QL,8.25
100120908447,OX141SP,34.14
100120908542,OX145DR,34.25
100120908600,OX143XU,35.86
100120908604,OX142EF,33
100120908685,OX145TG,73.43
100120908689,OX145NE,70.28
100120908776,OX142DZ,24.34
100120908803,OX142AQ,80.51
100120908824,OX142AG,81.88
100120908891,OX136NT,36.81
100120908905,OX142LZ,51.64
100120908910,OX142LU,35.48
100120908925,OX142ND,58.54
100120908951,OX145JR,52.79
100120909000,OX141DA,7.07
100120909095,OX141NL,37.35
100120909174,OX142RJ,65.02
100120909285,OX145LB,42.54
100120909419,OX141XE,50.44
100120909427,OX136RY,65.02
100120909439,OX143TR,19.22
100120909593,OX143RS,44.42
100120909618,OX143TN,76.58
100120909666,OX142PF,36.36
100120909668,OX142PF,34.94
100120909742,OX141SH,22.37
100120909758,OX143YE,12.05
100120909767,OX135DZ,171.35
100120909839,OX145RR,22.21
100120909877,OX145LU,45.02
100120909939,OX136LY,56.67
100120910018,OX141XX,54.94
100120910021,OX141YL,89.92
100120910070,OX142PF,61.06
100120910084,OX142PA,0.51
100120910128,OX143TG,14.15
100120910189,OX136DP,76.09
100120910197,OX145QD,19.11
100120910234,OX136AZ,37.5
100120910235,OX136AZ,41.64
100120910315,OX141ZB,43.17
100120910318,OX141PF,38.25
100120910330,OX141PF,36.33
100120910357,OX143AW,32.58
100120910363,OX143AW,67.07
100120910373,OX143AL,45.56
100120910430,OX141PP,17.91
100120910469,OX141PR,26
100120910474,OX141PR,2.76
100120910487,OX141PR,16.39
100120910537,OX143NA,47.69
100120910581,OX143NA,16.16
100120910638,OX143TX,0
100120910653,OX142RB,15.82
100120910716,OX141QR,52.07
100120910722,OX141QR,74.03
100120910747,OX141QS,72.78
100120910878,OX144AY,10.44
100120910890,OX141BP,28.06
100120910916,OX141YE,35.75
100120911045,OX141AZ,82.41
100120911075,OX141AW,4.74
100120911194,OX145ER,43.58
100120911210,OX145RA,37.07
100120911254,OX145BU,8
100120911266,OX145BS,5.1
100120911308,OX143AH,59.5
100120911313,OX143AH,29.42
100120911335,OX135LP,15.82
100120911356,OX142HA,59.64
100120911374,OX142HA,26.93
100120911384,OX141HL,46.63
100120911437,OX136LD,41.03
100120911442,OX136LD,25.01
100120911470,OX143SJ,62.39
100120911534,OX141SN,59.03
100120911592,OX144LD,46.19
100120911631,OX144LB,112.35
100120911665,OX142PZ,32.66
100120911783,OX145NF,51.99
100120911842,OX143AF,39.86
100120911867,OX143RQ,0
100120912062,OX142HE,54.44
100120912125,OX136ER,48.39
100120912312,OX143YN,77.13
100120912314,OX143YN,38.34
100120912363,OX136NJ,42.2
100120912496,OX142DR,15.01
100120912510,OX145JG,65.54
100120912515,OX145JQ,50.24
100120912527,OX145JQ,6.33
100120912608,OX136RA,0
100120912626,OX143PP,72.76
100120912759,OX136PZ,49.03
100120912792,OX145US,41.61
100120912797,OX145US,0
100120912899,OX144DS,39.64
100120912979,OX145ER,23.03
100120912992,OX143HT,5
100120912994,OX145JJ,30.16
100120913006,OX145JJ,53.62
100120913077,OX136HG,12.65
100120913094,OX144DF,40.87
100120913101,OX144DF,45.29
100120913149,OX144BY,54.84
100120913161,OX144DH,57.33
100120913209,OX141DN,40.37
100120913242,OX143XP,19.7
100120913290,OX143PB,8.61
100120913294,OX143PB,0
100120913381,OX145LL,31.84
100120913408,OX142HN,40.32
100120913475,OX142NG,60.39
100120913502,OX142DA,65.32
100120913567,OX142BT,44.94
100120913616,OX141QP,28.82
100120913705,OX136BU,111.29
100120913720,OX136BT,52.34
100120913792,OX136BW,116.66
100120913828,OX144LJ,19.42
100120913888,OX144LH,43.58
100120913911,OX141NZ,17.12
100120913912,OX141NZ,53.17
100120914029,OX144EG,31.79
100120914052,OX144EG,86.02
100120914055,OX144EG,38.61
100120914111,OX136LX,32.21
100120914360,OX145NY,42.17
100120914448,OX141NG,0.48
100120914508,OX119JR,34.84
100120914684,OX119PT,24.03
100120914693,OX119PT,62.66
100120914813,OX110HH,0
100120914864,OX110EJ,10.82
100120914883,OX110EJ,44.22
100120914911,OX119QN,28.35
100120914991,OX110HY,20.82
100120915052,OX110SJ,57.03
100120915108,OX110PE,20.89
100120915123,OX110PD,43.03
100120915161,OX110LQ,60.56
100120915242,OX110RY,48.5
100120915297,OX110FQ,46.77
100120915408,OX110LN,22.37
100120915449,OX110HU,53.03
100120915460,OX110LE,56.88
100120915469,OX110LG,26.84
100120915483,OX110HS,37.67
100120915487,OX110HU,58.87
100120915516,OX110HS,14.32
100120915668,SN6 8TU,55.99
100120915776,SN7 7FQ,11.67
100120915922,SN7 8LQ,0
100120915924,SN7 8LQ,10.44
100120916048,SN7 8HS,66.27
100120916064,SN7 7EB,33.63
100120916136,SN7 7EA,21.41
100120916238,SN7 7HB,39.41
100120916314,SN7 7DB,44.06
100120916341,SN7 7AH,44.2
100120916350,SN7 7GB,25.03
100120916364,SN7 7GB,10.44
100120916373,SN7 7TH,29.42
100120916386,SN7 7JY,83
100120916400,SN7 7JY,65.83
100120916453,SN7 7DH,40.26
100120916508,SN7 8NB,42.07
100120916524,SN7 8NB,54.65
100120916531,SN7 7HQ,17.04
100120916532,SN7 7JT,18.98
100120916566,SN7 7HZ,38.64
100120916590,SN7 7AT,47.87
100120916755,SN7 7EF,35.13
100120916769,SN7 7EG,16.16
100120916786,SN7 7RZ,61.29
100120916868,SN7 8LZ,48.06
100120916915,SN7 8ND,51.58
100120916950,SN7 8HT,74.36
100120916962,SN7 8LX,34.73
100120916968,SN7 8HT,40.21
100120916999,SN7 8QZ,11
100120917058,SN7 7AN,1
100120917092,SN7 7DH,61.15
100120917184,SN7 8AA,18.45
100120917203,SN7 8NA,47.06
100120917224,SN7 8NA,30.98
100120917254,SN7 8BE,55.03
100120917265,SN7 7UQ,56.1
100120917282,SN7 7UT,22.81
100120917291,SN7 7UL,51.94
100120917368,SN7 7BY,18.31
100120917381,SN7 7GL,63.43
100120917416,SN7 7DE,59.64
100120917429,SN7 7FP,35.86
100120917463,SN7 7DN,0
100120917524,SN7 7DW,26.26
100120917562,SN7 7JS,34.54
100120917620,SN7 8LY,7.56
100120917645,SN7 7EE,99.52
100120917648,SN7 7EH,83.29
100120917682,SN7 7BT,45.03
100120917711,SN7 7DD,10.05
100120917808,SN7 8RX,30.69
100120917956,SN7 8NJ,30.38
100120917963,SN7 7AQ,0
100120918051,SN7 8AU,48.62
100120918400,SN7 8HW,0
100120918490,SN7 7DZ,12.09
100120918492,SN7 7DZ,22
100120918682,OX2 9PE,21.04
100120918687,OX2 9PE,92.02
100120918699,OX2 9QH,37.07
100120918705,OX2 9QH,22.37
100120918759,OX2 9JD,47.87
100120918762,OX2 9AA,30.42
100120918804,OX2 9TH,54.25
100120918818,OX2 9AB,26.43
100120918858,OX2 9SE,27.21
100120918996,OX1 5NH,153.64
100120919076,OX2 9EF,26.01
100120919079,OX2 9EE,39.47
100120919129,OX2 9PS,110.17
100120919162,OX2 9DS,38.6
100120919189,OX2 9SJ,52.82
100120919198,OX2 9SH,20.89
100120919222,OX2 9SH,46.19
100120919243,OX2 9SJ,56.91
100120919248,OX2 9SB,43.29
100120919358,OX2 9EA,52.79
100120919379,OX2 9NP,35
100120919482,OX2 9AJ,44.79
100120919560,OX1 5RQ,29.62
100120919586,OX1 5RR,77.85
100120919598,OX2 9AP,0
100120919606,OX2 9SY,76.58
100120919622,OX2 9EY,22.83
100120919674,OX2 9HY,102.81
100120919783,OX2 9JR,57.03
100120919835,OX2 9EU,31.59
100120919970,OX1 5JS,20.11
100120920109,OX2 9BT,26.49
100120920262,OX2 9BY,117.39
100120920316,OX2 9SB,46.03
100120920319,OX2 9SB,9.49
100120920335,OX2 9SN,37.13
100120920369,OX1 5NF,76.32
100120920379,OX1 5LJ,60.24
100120920411,OX2 9BJ,32.21
100120920450,OX1 5PS,35.52
100120920470,OX2 9DY,30.6
100120920521,OX1 5JU,13.16
100120920567,OX2 9QD,112.24
100120920618,OX2 9PR,15.82
100120920628,OX2 9EU,48.78
100120920668,OX2 9HE,100.16
100120920669,OX2 9HE,122.37
100120920860,OX1 5PJ,70.2
100120920899,OX1 5PE,0
100120920923,OX1 5NU,67.38
100120920949,OX1 5PG,106.55
100120920983,OX1 5PX,42.45
100120920986,OX1 5PX,33.85
100120921000,OX2 9EW,34.49
100120921005,OX2 9EL,45.47
100120921049,OX2 9EN,33.15
100120921076,OX2 9QF,117.65
100120921157,OX2 9EQ,70.28
100120921167,OX1 5RX,11.67
100120921183,OX1 5RU,30.6
100120921199,OX2 9SG,63.58
100120921201,OX2 9SG,32.03
100120921216,OX2 9SG,36.51
100120921256,OX1 5AS,1.52
100120921318,OX2 9NY,0
100120921328,OX2 9NY,99.66
100120921329,OX2 9NZ,89.04
100120921367,OX2 9NY,50.24
100120921394,OX2 9PA,65.21
100120921407,OX2 9PA,92.47
100120921414,OX1 5QU,57.24
100120921472,OX1 5QX,35.91
100120921548,OX2 9AQ,16.04
100120921651,OX2 9PG,143.72
100120921662,OX2 9PU,55.8
100120921667,OX2 9PU,46.55
100120921690,OX2 9PU,104.77
100120921693,OX2 9PU,120.86
100120921753,OX1 5QN,65.82
100120921764,OX1 5QL,76.87
100120921791,OX1 5QL,49.03
100120921864,OX2 9PF,70.54
100120922134,OX1 5QN,26.93
100120922161,OX1 5PR,75.24
100120922244,OX1 5QT,63.62
100120922267,OX1 5QT,71.37
100120922271,OX1 5QT,50.03
100120922275,OX1 5QT,25.19
100120922276,OX1 5QT,13
100120922294,OX2 9LA,31.25
100120922298,OX2 9LA,18.45
100120922299,OX2 9LB,27.81
100120922327,OX2 9SN,25.01
100120922370,OX2 9AZ,48.52
100120922381,OX2 9AZ,11.41
100120922416,OX2 9QT,87.13
100120922743,OX2 9AG,49.84
100120922746,OX2 9AF,8.07
100120922756,OX2 9AF,37.23
100120922770,OX2 9AG,57.99
100120922847,OX2 9SF,0
100120922876,OX2 9SB,36.89
100120923015,OX1 5RH,46.29
100120923019,OX1 5RH,20.03
100120923078,OX1 5SA,24.09
100120923277,OX2 9DA,84.18
100120923327,OX1 5NZ,90.23
100120923451,OX1 5LP,12.53
100120923544,OX1 5LR,33.07
100120923626,OX2 9BE,86.12
100120923643,OX2 0JY,52.02
100120923679,SN6 8RW,34.19
100120923695,SN6 8SU,0
100120923705,SN6 8SU,31.03
100120923730,SN6 8TN,33.03
100120923776,SN6 8EP,49.35
100120923794,SN6 8EG,55.63
100120923809,SN6 8ER,33.25
100120923839,SN6 8EF,33.12
100120923855,SN6 8EQ,67.92
100120923881,SN6 8EE,43.03
100120923952,SN6 8AY,95.67
100120923974,SN6 8BN,84.79
100120924030,SN6 8AZ,41.5
100120924102,SN6 8EB,47.53
100120924105,SN6 8EB,50.65
100120924124,SN6 8DX,63.98
100120924172,SN6 8SH,90.3
100120924346,SN6 8TL,36.81
100120924378,SN6 8AU,62.42
100120924439,SN6 8LP,19.42
100120924452,SN6 8EZ,46.03
100120924463,SN6 8HE,0
100120924532,SN6 8AA,56.59
100120924538,SN6 8BA,46.26
100120924547,SN6 8BA,32.03
100120924564,SN6 8AX,29.29
100120924619,SN6 8TB,42.17
100120924677,SN6 8EN,44.93
100120924688,SN6 8BQ,64.52
100120924696,SN6 8BQ,56.91
100120924708,SN6 8BQ,65.48
100120924745,SN6 8SH,21.94
100120924775,SN6 8TJ,55.34
100120924779,SN6 8TW,51.64
100120924805,SN6 8DU,42.02
100120924897,SN6 8ED,37.01
100120924942,SN6 8AY,76.03
100120925035,OX129HS,59.56
100120925039,OX129HN,52.57
100120925062,OX129GQ,77.34
100120925159,OX127EE,80.09
100120925181,OX129LB,18.45
100120925191,OX129HP,38.53
100120925235,OX120EZ,28.24
100120925331,OX129AX,53.16
100120925339,OX129ZF,26.64
100120925405,OX129EY,59.11
100120925670,OX128HS,8.49
100120925685,OX128EW,11.05
100120925687,OX128EW,0
100120925703,OX129UU,54.73
100120925830,OX127EL,60.56
100120925838,OX120DB,47.82
100120925845,OX120DA,32.29
100120925861,OX127ND,40.83
100120925918,OX129PT,12.37
100120926002,OX120NS,54.44
100120926017,OX120NT,31.41
100120926022,OX120NT,57.34
100120926025,OX120NY,38.96
100120926041,OX127LY,31.16
100120926070,OX120NN,32.15
100120926078,OX120QJ,43.88
100120926108,OX120QJ,59.16
100120926115,OX129YD,41.25
100120926123,OX129YD,16.77
100120926128,OX128JG,54
100120926190,OX128JD,52.28
100120926258,OX127BL,4.12
100120926280,OX129EJ,12
100120926281,OX129AU,12.81
100120926363,OX128DH,24.14
100120926548,OX120BD,37.12
100120926552,OX120BD,0
100120926572,OX129HA,53.93
100120926591,OX127EN,58.85
100120926648,OX127AP,71.61
100120926721,OX127AH,41.25
100120926783,OX127AH,32.32
100120926807,OX129NR,32.77
100120926832,OX127AA,38.22
100120926916,OX129EG,50.27
100120926984,OX129EG,39.01
100120926996,OX129EG,79.05
100120927183,OX127NL,55.92
100120927199,OX127NQ,22.21
100120927219,OX120NU,24.34
100120927249,OX127NF,45.24
100120927265,OX127JD,50.51
100120927271,OX127JD,56.84
100120927308,OX127AT,34.22
100120927347,OX129SE,47.09
100120927384,OX129YB,37.38
100120927400,OX129YB,70.06
100120927420,OX129QN,50.03
100120927514,OX127PZ,32.15
100120927534,OX127BW,41.45
100120927619,OX128HB,48.84
100120927716,OX127HZ,19.7
100120927743,OX129YR,25.5
100120927756,OX129HS,5.1
100120927790,OX127NA,33.98
100120927840,OX129XN,27.08
100120927857,OX129XN,30.42
100120927861,OX129XN,34.45
100120928034,OX128AZ,36.73
100120928058,OX127PU,90.28
100120928109,OX127NE,47.52
100120928112,OX127ND,0
100120928138,OX127ND,84.99
100120928145,OX127NE,31.41
100120928163,OX127NL,6.76
100120928191,OX120DB,95.37
100120928203,OX120BU,40.13
100120928243,OX129JE,37.17
100120928249,OX129JE,63.05
100120928272,OX129AP,31.84
100120928331,OX129AF,33.25
100120928410,OX129EA,28.87
100120928411,OX129EA,33.71
100120928418,OX129DY,57.1
100120928486,OX120NY,25.5
100120928494,OX120NY,28.85
100120928674,OX120EP,47.19
100120928712,OX128EB,58.16
100120928714,OX128EB,40.04
100120928733,OX128ED,24.03
100120928744,OX128EE,54.42
100120928758,OX128ED,34.45
100120928764,OX128EB,78.63
100120928793,OX128EG,33.39
100120928868,OX127EQ,48.78
100120928875,OX127EQ,49.11
100120929019,OX129AW,55.38
100120929094,OX129DA,36.69
100120929169,OX129YH,38.13
100120929217,OX120BU,41.99
100120929319,OX129XU,21.59
100120929351,OX129XP,44.42
100120929362,OX127PT,44.61
100120929417,OX120BZ,38.65
100120929418,OX120BZ,37.03
100120929478,OX120HU,43.84
100120929515,OX128EY,24.52
100120929662,OX127PP,8.07
100120929810,OX129HQ,37.17
100120929838,OX129HH,8
100120929873,OX129HJ,41.21
100120929890,OX129HJ,43.03
100120929907,OX129EW,48.29
100120929975,OX127DD,29.44
100120929980,OX127DD,52.03
100120930132,OX120LH,67.14
100120930192,OX129HT,12.17
100120930201,OX128EH,38.34
100120930225,OX129HD,41.88
100120930284,OX127EQ,47.19
100120930306,OX120DA,47.31
100120930378,OX127DG,49.41
100120930405,OX127LJ,43.2
100120930520,OX129XT,53.76
100120930572,OX129BD,13.04
100120930574,OX129BD,20.11
100120930587,OX129BQ,49.03
100120930690,OX129PR,0
100120930742,OX127EL,31.27
100120930800,OX127EP,49.68
100120930862,OX128LQ,66.87
100120930952,OX129EN,26.03
100120931027,OX120NL,10.44
100120931108,OX120NG,34.14
100120931148,OX120NA,64.68
100120931170,OX120DF,13.42
100120931259,OX135QQ,52.91
100120931448,OX144AH,11.05
100120931506,OX144PL,33.01
100120931619,OX145RJ,0
100120931630,OX145RJ,0
100120931654,OX145RJ,0
100120931741,OX135BP,57.8
100120932003,OX135ES,35
100120932005,OX144BL,42.39
100120932151,OX136BY,33.43
100120932156,OX141BN,18.55
100120932174,OX142JB,38.09
100120932651,OX143SN,70.24
100120932655,OX143SN,70.25
100120932662,OX143SN,24.05
100120932684,OX143UB,0
100120932703,OX135DZ,104.06
100120932929,OX144HJ,37.5
100120933051,OX143PD,6.41
100120933094,OX135QP,596.61
100120933138,OX119QN,72.97
100120933150,OX119NS,55.46
100120933168,OX119NL,77.4
100120933238,OX119JL,41.32
100120933254,OX119QH,11.67
100120933396,OX116DH,59.95
100120933419,OX110DP,40.21
100120933428,OX119HY,48.32
100120933498,OX110EY,68.49
100120933571,OX110EH,46.03
100120933587,OX119PD,86.08
100120933607,OX119NZ,69.76
100120933836,OX110RT,67.22
100120933868,OX119PR,43.2
100120933871,OX119NW,91.11
100120933891,OX119JG,67.92
100120933955,OX110SE,18.61
100120934200,SN7 8LE,52.86
100120934377,SN7 7AD,12.71
100120934805,SN7 8FB,64.22
100120934892,SN7 7JR,19.7
100120934955,OX1 5DL,102.63
100120934977,OX2 9JQ,66.43
100120934989,OX2 9JR,55.05
100120935002,OX2 9HS,0
100120935003,OX2 9HS,24.17
100120935048,OX2 9NL,93.55
100120935086,OX2 9TA,0
100120935111,OX2 9QX,227.19
100120935460,OX2 9NP,115.08
100120935505,OX2 9AY,20.82
100120935809,SN6 8LS,55.34
100120935946,OX128JT,29.44
100120936284,OX127BX,25.19
100120936362,OX129LU,20.62
100120936411,OX120DP,13.28
100120936469,OX129RW,20.11
100120936494,OX129EH,73.85
100120936532,OX129SF,22.48
100120936536,OX120JF,73.78
100120936738,OX128GR,77.19
100120936915,OX128DN,13
100120937122,OX129XU,13.93
100120937148,OX129JS,11.41
100120937165,OX129PS,49.26
100120937190,OX128EU,18.69
100120937193,OX128EX,38.65
100120937315,OX128RG,89.5
100120937321,OX128RD,73.19
100120937343,OX120LJ,70.79
100120937443,OX129PL,27.67
100120937459,OX129UH,71.24
100121308746,OX1 5PY,59.22
100121308782,OX1 5RW,133.18
100121308847,OX1 5EZ,8.25
100121308863,OX1 5HW,162.84
100121308915,OX1 5JL,180.8
100121309045,OX1 5DG,67.65
100121309294,OX110QT,2.24
100121309403,OX119NW,63.53
100121309408,OX119NW,73.85
100121309435,OX119NH,0
100121309466,OX119NS,68.27
100121309469,OX119NN,29.98
100121309616,OX120BW,62.19
100121309677,OX120BZ,41.74
100121309769,OX120NJ,49.11
100121309831,OX120PX,61.63
100121309833,OX120PX,44.4
100121309872,OX120QG,38.92
100121309950,OX120QN,16.04
100121310148,OX120HT,43.06
100121310374,OX127NQ,39.71
100121310411,OX127JJ,31.06
100121310449,OX127LQ,44.23
100121310460,OX127JY,32.01
100121310496,OX127JX,40.51
100121310565,OX128AL,8.05
100121310584,OX128FT,16.16
100121310587,OX128AE,8.07
100121310627,OX128AE,15.04
100121310748,OX128RP,33.97
100121310799,OX128QA,72.37
100121310845,OX128AT,9.06
100121310889,OX128AZ,0
100121310898,OX128DS,20.89
100121310905,OX128BA,23.78
100121311162,OX129DH,3.16
100121311180,OX129UB,0
100121311292,OX129EE,38.91
100121311314,OX129SR,9
100121311334,OX129AQ,21.59
100121311337,OX128AN,13.93
100121311412,OX135BA,68
100121311440,OX135QQ,115.73
100121311631,OX135DS,43.06
100121311701,OX135DX,112.31
100121311786,OX136EA,35.45
100121311911,OX136SU,0
100121311969,OX136PD,36.51
100121312149,OX141AL,41.61
100121312210,OX141TN,47.69
100121312218,OX141ST,31.12
100121312269,OX141BY,26.58
100121312333,OX142HX,63.53
100121312368,OX142SL,0
100121312429,OX142JX,59.5
100121312498,OX142LB,26.03
100121312549,OX142LB,49.41
100121312745,OX143YT,30.82
100121312785,OX143GZ,36.73
100121312839,OX143QX,11.32
100121312951,OX143NX,0
100121313022,OX143YS,10.82
100121313033,OX143YH,27.03
100121313197,OX144NR,62.99
100121313199,OX144AB,51.68
100121313458,OX145BF,9.68
100121313470,OX145AN,0
100121313478,OX145SW,0
100121313497,OX145SL,26.03
100121313517,OX145JX,16.13
100121313600,OX145ET,0
100121313661,OX145JT,28.03
100121313686,OX145DG,24.07
100121313690,OX145FW,21.2
100121313791,OX2 9PW,53.25
100121313808,OX2 9SY,20.53
100121313855,OX2 9NQ,0
100121313874,OX2 9NG,38.91
100121313967,OX2 9NH,58.28
100121314019,RG177UU,48.73
100121314052,SN6 8DX,57.29
100121314249,SN7 7FQ,51.03
100121314327,SN7 7JP,3.61
100121314519,SN7 7HY,22.37
100121314549,SN7 7HB,30.49
100121314568,SN7 7JA,27.01
100121314619,SN7 7BU,40.26
100121314768,SN7 8LQ,65.39
100121314807,SN7 8DS,0
100121314851,SN7 8SE,96.5
100121314941,SN7 8HF,67.38
100121314962,SN7 8NL,31.41
100121364173,OX1 5RP,31.06
100121364181,OX1 5RP,42.77
200001660391,OX129JL,66.09
200001791869,OX129JR,0
200001860268,SN7 8QR,74.36
200001868328,OX1 5ND,23.01
200002462362,OX128JW,31.16
200002492583,OX144SU,25.01
200002889807,OX110SU,35.52
200002889970,OX142HU,97.98
10014020760,OX129PD,7.07
10014020860,SN7 7PL,9.9
10014020880,SN7 7BS,17.47
10014020886,OX128AF,0
10014020911,OX128FH,6.71
10014021053,SN6 8EJ,64.02
10014021097,SN7 7EL,62.25
10014021223,OX2 0JY,41.61
10014021235,OX127JU,33.03
10014021341,OX2 9NW,93.41
10014021351,OX110HX,14.22
10014021455,OX2 9TH,68.14
10014021478,OX120DE,29.62
10014021511,SN7 7JG,19.11
10014021602,OX145QR,51.44
10014021621,OX1 5LP,77.41
10014021675,SN7 8LB,17.12
10014021835,OX110HB,105.04
10014021906,OX145BG,15.66
10014021909,OX142RJ,61.32
10014022146,SN7 8HY,117.97
10014022179,SN6 8AZ,70.12
10014022214,OX128AW,23.44
10014022252,OX145DG,12.53
10014022263,OX135LU,21.64
10014022424,OX136JR,49.51
10014022434,OX2 9DT,21.1
10014022445,OX129TL,73.36
10014022492,SN7 8RA,350.33
10014022504,OX144DU,62.19
10014022548,OX2 9FW,58.03
10014022621,OX2 0LP,38.91
10014022883,OX145TP,31.16
10014022898,OX129QJ,205.72
10014022940,SN7 8LG,48.84
10014023014,OX144JN,35.37
10014023047,OX1 5HL,24.52
10014023127,OX129NF,24.34
10014023160,SN7 7BP,60.9
10014023183,OX136SG,104.31
10014023206,OX143GH,27.47
10014023224,OX145UA,6.41
10014023278,OX135LZ,55.92
10014023301,OX110TS,98.05
10014023341,OX117DS,1.41
10014023386,SN6 8TQ,19.73
10014023394,SN7 7NJ,38.6
10014023396,OX1 5LN,45.82
10014023551,OX128PG,56.88
10014023608,OX110FA,0
10014023652,OX120PT,33.55
10014023653,OX120ES,71.33
10014023684,OX136SX,74.7
10014023782,OX2 9FQ,14.32
10014023795,OX129SL,68.29
10014023825,OX117HH,89.22
10014023826,OX117HH,108.28
10014023834,OX141BT,93.68
10014023858,OX143SL,99.33
10014023909,SN7 8PY,179.54
10014024017,OX128QH,105.06
10014024060,OX145ED,16.42
10014024071,SN7 8JR,32.81
10014024075,SN7 8EQ,61.87
10014024164,OX127PZ,40.13
10014024281,OX144EH,59.16
10014024338,OX142JZ,4.44
10014024459,OX144EP,0
10014024508,OX127HT,65.79
10014024596,OX141AP,19.42
10014024681,OX129AH,20.23
10014024718,OX144NT,58
10014024851,OX127AB,14.87
10014024859,SN7 8DL,85.68
10014024923,SN7 7QL,112.04
10014024954,OX119PZ,21.55
10014025040,OX142LL,49.26
10014025066,OX142LL,49.26
10014025076,OX142LL,49.26
10014025107,OX144PB,16.16
10014025198,SN7 7LF,17.81
10014025235,SN7 8PA,21.96
10014025276,SN7 8DH,0
10014025329,SN7 8BP,436.25
10014025332,SN7 8DW,53.33
10014025442,OX143ZD,49.42
10014025451,SN7 8QJ,244.47
10014025461,OX145LR,59.7
10014025491,OX145HQ,17.01
10014025497,OX145HY,29.62
10014025558,OX136JP,19.32
10014025648,OX145HZ,54.73
10014025723,OX142HS,120.92
10014025743,OX145HJ,31.59
10014025848,SN7 8BN,390.41
10014025891,"OX2 9SX,OX2 9LZ",53.43
10014025894,OX2 9JY,20.01
10014025947,SN7 7NG,35.01
10014026100,SN7 7RZ,91.04
10014026132,SN7 7LL,61.8
10014026147,OX136RB,88.84
10014026157,OX136RB,38.5
10014026161,OX136RH,51.64
10014026178,OX129DB,114.28
10014026206,OX128NF,416.15
10014026208,OX136FE,183.44
10014026229,OX145JB,42.12
10014026233,OX145JA,67.38
10014026247,OX145JA,8.07
10014026251,OX143JD,54.1
10014026302,OX143ZD,48.84
10014026306,OX143LA,14.43
10014026492,OX128LY,48.11
10014026500,OX129GN,46.89
10014026523,OX128DL,0
10014026534,OX145TG,40.51
10014026545,OX128DW,156.16
10014026623,SN7 7NG,77.91
10014026637,OX143ZD,28.08
10014026778,OX143QH,22.01
10014026801,OX141EN,41.2
10014027003,OX129WQ,32.77
10014027111,OX119NS,37.38
10014027289,SN7 8PL,20.26
10014027328,OX127AU,27.01
10014027363,OX2 0LX,15.2
10014027369,SN7 8QL,181.67
10014027371,OX129QP,9.44
10014027381,OX127AX,26.84
10014027437,OX143ZD,44.96
10014027506,OX120AQ,26.24
10014028105,OX110FA,55.68
10014028142,OX135NN,0
10014028208,OX145RT,7.81
10014028257,OX141TZ,97.12
10014028272,OX143SB,58.07
10014028284,SN7 8QS,23.05
10014028356,OX144TE,337.07
10014028477,SN7 8BW,16.16
10014028479,SN7 8BN,41.25
10014028535,OX145EZ,16.28
